image_id,shape,light_azimuth_deg,light_elevation_deg,sin_azimuth,cos_azimuth
SmoothCylinder_new_000497,SmoothCylinder,91.8,30.7,0.9995065603657316,-0.03141075907812828
SmoothCylinder_new_000498,SmoothCylinder,161.5,35.8,0.31730465640509214,-0.9483236552061993
SmoothCylinder_new_000499,SmoothCylinder,201.8,41.4,-0.371367835550235,-0.9284858268809135
SmoothCylinder_new_000500,SmoothCylinder,138.3,55.0,0.6652303546543606,-0.7466381822853916
SmoothCylinder_new_000501,SmoothCylinder,124.1,48.9,0.8280603346224945,-0.5606389945632415
SmoothCylinder_new_000502,SmoothCylinder,2.8,60.2,0.04884976979561326,0.9988061373414341
SmoothCylinder_new_000503,SmoothCylinder,63.7,40.8,0.8964864303834406,0.4430711908241796
SmoothCylinder_new_000504,SmoothCylinder,179.0,71.7,0.01745240643728344,-0.9998476951563913
SmoothCylinder_new_000505,SmoothCylinder,112.8,54.3,0.9218631515885006,-0.3875155864521028
SmoothCylinder_new_000506,SmoothCylinder,339.9,68.2,-0.3436596945856166,0.9390942520947089
SmoothCylinder_new_000507,SmoothCylinder,71.4,62.6,0.9477684100095858,0.3189593092980698
SmoothCylinder_new_000508,SmoothCylinder,221.3,40.6,-0.660001667960937,-0.751264133503511
SmoothCylinder_new_000509,SmoothCylinder,92.4,32.7,0.9991228300988584,-0.04187565372919962
SmoothCylinder_new_000510,SmoothCylinder,126.3,59.2,0.8059282822485158,-0.5920131787992196
SmoothCylinder_new_000511,SmoothCylinder,356.7,54.8,-0.0575640269595675,0.9983418166140283
SmoothCylinder_new_000512,SmoothCylinder,283.1,50.8,-0.9739759672790514,0.22665130743685571
SmoothCylinder_new_000513,SmoothCylinder,357.5,38.0,-0.043619387365336194,0.9990482215818578
SmoothCylinder_new_000514,SmoothCylinder,258.7,37.8,-0.980614658546613,-0.19594614424251802
SmoothCylinder_new_000515,SmoothCylinder,164.7,71.4,0.26387304996537325,-0.964557418457798
SmoothCylinder_new_000516,SmoothCylinder,263.8,39.2,-0.9941509639723154,-0.10799935570602252
SmoothCylinder_new_000517,SmoothCylinder,285.3,59.9,-0.9645574184577981,0.263873049965373
SmoothCylinder_new_000518,SmoothCylinder,116.6,48.4,0.8941542368393682,-0.4477590878387696
SmoothCylinder_new_000519,SmoothCylinder,217.3,60.4,-0.6059884002657112,-0.7954734808548958
SmoothCylinder_new_000520,SmoothCylinder,246.0,43.6,-0.913545457642601,-0.4067366430758001
SmoothCylinder_new_000521,SmoothCylinder,165.1,66.1,0.25713279315469656,-0.9663760793213293
SmoothCylinder_new_000522,SmoothCylinder,5.0,41.9,0.08715574274765817,0.9961946980917455
SmoothCylinder_new_000523,SmoothCylinder,199.9,72.5,-0.34037955021305016,-0.9402881270104189
SmoothCylinder_new_000524,SmoothCylinder,245.0,59.0,-0.90630778703665,-0.42261826174069916
SmoothCylinder_new_000525,SmoothCylinder,261.3,53.1,-0.9884938868086836,-0.15126082024721882
SmoothCylinder_new_000526,SmoothCylinder,159.9,41.1,0.3436596945856161,-0.9390942520947091
SmoothCylinder_new_000527,SmoothCylinder,156.2,41.4,0.40354529635239006,-0.9149596678498247
SmoothCylinder_new_000528,SmoothCylinder,180.6,34.3,-0.010471784116245463,-0.9999451693655121
SmoothCylinder_new_000529,SmoothCylinder,91.5,73.6,0.9996573249755573,-0.026176948307873017
SmoothCylinder_new_000530,SmoothCylinder,245.6,58.0,-0.910683660806177,-0.41310442982454204
SmoothCylinder_new_000531,SmoothCylinder,245.7,43.1,-0.9114032766354451,-0.41151435860510915
SmoothCylinder_new_000532,SmoothCylinder,295.9,54.6,-0.8995577789551806,0.4368017883677015
SmoothCylinder_new_000533,SmoothCylinder,95.9,47.5,0.9947028171171742,-0.10279253678724679
SmoothCylinder_new_000534,SmoothCylinder,258.1,71.4,-0.9785089851017784,-0.20620418539662932
SmoothCylinder_new_000535,SmoothCylinder,29.9,54.2,0.49848773975383026,0.8668967489356028
SmoothCylinder_new_000536,SmoothCylinder,246.5,43.2,-0.9170600743851239,-0.3987490689252466
SmoothCylinder_new_000537,SmoothCylinder,157.1,34.3,0.38912395014020634,-0.9211854055657211
SmoothCylinder_new_000538,SmoothCylinder,338.5,56.6,-0.36650122672429725,0.9304175679820246
SmoothCylinder_new_000539,SmoothCylinder,12.5,42.3,0.21643961393810288,0.9762960071199334
SmoothCylinder_new_000540,SmoothCylinder,262.1,57.4,-0.9905094632383089,-0.13744454603714626
SmoothCylinder_new_000541,SmoothCylinder,0.1,34.5,0.0017453283658983088,0.9999984769132877
SmoothCylinder_new_000542,SmoothCylinder,172.1,62.9,0.13744454603714665,-0.9905094632383088
SmoothCylinder_new_000543,SmoothCylinder,103.2,68.7,0.9735789028731603,-0.22835087011065577
SmoothCylinder_new_000544,SmoothCylinder,144.4,40.2,0.5821229701572895,-0.8131007610470276
SmoothCylinder_new_000545,SmoothCylinder,91.3,72.7,0.9997426093226983,-0.02268733357278122
SmoothCylinder_new_000546,SmoothCylinder,255.1,52.3,-0.9663760793213293,-0.25713279315469617
SmoothCylinder_new_000547,SmoothCylinder,296.5,59.8,-0.8949343616020249,0.4461978131098091
SmoothCylinder_new_000548,SmoothCylinder,264.9,37.8,-0.9960410654107695,-0.08889429686644237
SmoothCylinder_new_000549,SmoothCylinder,138.4,69.6,0.6639262126522414,-0.747798090498532
SmoothCylinder_new_000550,SmoothCylinder,356.6,54.4,-0.05930637357596173,0.9982398279237653
SmoothCylinder_new_000551,SmoothCylinder,256.1,30.9,-0.9707164815781909,-0.24022804247726304
SmoothCylinder_new_000552,SmoothCylinder,143.2,43.9,0.599023598515586,-0.8007313709487334
SmoothCylinder_new_000553,SmoothCylinder,35.0,34.7,0.573576436351046,0.8191520442889918
SmoothCylinder_new_000554,SmoothCylinder,243.4,46.5,-0.8941542368393683,-0.44775908783876944
SmoothCylinder_new_000555,SmoothCylinder,203.5,34.1,-0.3987490689252463,-0.917060074385124
SmoothCylinder_new_000556,SmoothCylinder,299.4,62.1,-0.8712138111201895,0.4909037536151407
SmoothCylinder_new_000557,SmoothCylinder,294.6,36.9,-0.9092361090470683,0.41628079226040177
SmoothCylinder_new_000558,SmoothCylinder,211.6,41.2,-0.5239859059700789,-0.8517269341430478
SmoothCylinder_new_000559,SmoothCylinder,75.8,70.5,0.9694453498951389,0.24530738587880274
SmoothCylinder_new_000560,SmoothCylinder,63.1,35.2,0.8917975296052141,0.45243470931178265
SmoothCylinder_new_000561,SmoothCylinder,355.9,35.5,-0.07149744433268615,0.997440782930944
SmoothCylinder_new_000562,SmoothCylinder,350.9,50.4,-0.15815806725448367,0.9874138067509114
SmoothCylinder_new_000563,SmoothCylinder,348.4,39.2,-0.20107792114596473,0.9795752495993441
SmoothCylinder_new_000564,SmoothCylinder,20.5,38.7,0.35020738125946743,0.9366721892483976
SmoothCylinder_new_000565,SmoothCylinder,204.8,74.9,-0.41945208244617715,-0.9077774785329087
SmoothCylinder_new_000566,SmoothCylinder,124.1,72.4,0.8280603346224945,-0.5606389945632415
SmoothCylinder_new_000567,SmoothCylinder,189.8,52.1,-0.1702094991660329,-0.9854078984834901
SmoothCylinder_new_000568,SmoothCylinder,350.0,52.1,-0.1736481776669304,0.984807753012208
SmoothCylinder_new_000569,SmoothCylinder,268.2,64.0,-0.9995065603657316,-0.0314107590781283
SmoothCylinder_new_000570,SmoothCylinder,306.4,57.2,-0.8048937973559145,0.5934188866037009
SmoothCylinder_new_000571,SmoothCylinder,242.0,55.9,-0.882947592858927,-0.46947156278589075
SmoothCylinder_new_000572,SmoothCylinder,43.1,48.3,0.6832737736807992,0.7301622766207523
SmoothCylinder_new_000573,SmoothCylinder,161.9,42.0,0.3106764296307318,-0.9505157316277837
SmoothCylinder_new_000574,SmoothCylinder,49.3,34.2,0.7581343361976522,0.6520984038303922
SmoothCylinder_new_000575,SmoothCylinder,292.0,31.3,-0.9271838545667874,0.37460659341591196
SmoothCylinder_new_000576,SmoothCylinder,71.1,44.8,0.9460853588275453,0.32391741819814956
SmoothCylinder_new_000577,SmoothCylinder,236.1,73.7,-0.8300122850953676,-0.55774510897969
SmoothCylinder_new_000578,SmoothCylinder,245.1,72.7,-0.9070440142914651,-0.4210358133674908
SmoothCylinder_new_000579,SmoothCylinder,73.2,44.9,0.9573194975320672,0.2890317969444716
SmoothCylinder_new_000580,SmoothCylinder,51.6,39.0,0.7836934573258398,0.6211477802783103
SmoothCylinder_new_000581,SmoothCylinder,330.0,32.9,-0.5000000000000004,0.8660254037844384
SmoothCylinder_new_000582,SmoothCylinder,278.8,51.0,-0.9882283814465528,0.15298583628403808
SmoothCylinder_new_000583,SmoothCylinder,211.9,57.2,-0.528438334722347,-0.8489716876291415
SmoothCylinder_new_000584,SmoothCylinder,216.2,74.2,-0.5906056676199251,-0.8069603121438021
SmoothCylinder_new_000585,SmoothCylinder,131.8,69.9,0.745475999682862,-0.6665324702494527
SmoothCylinder_new_000586,SmoothCylinder,261.4,62.0,-0.9887563810470058,-0.14953534344371014
SmoothCylinder_new_000587,SmoothCylinder,345.3,64.5,-0.2537579445848059,0.9672677527758767
SmoothCylinder_new_000588,SmoothCylinder,153.0,68.9,0.45399049973954686,-0.8910065241883678
SmoothCylinder_new_000589,SmoothCylinder,339.3,54.6,-0.3534748437792571,0.9354440308298674
SmoothCylinder_new_000590,SmoothCylinder,152.5,37.3,0.4617486132350339,-0.8870108331782217
SmoothCylinder_new_000591,SmoothCylinder,31.6,46.0,0.5239859059700791,0.8517269341430477
SmoothCylinder_new_000592,SmoothCylinder,100.6,46.4,0.9829353491495543,-0.18395135061272014
SmoothCylinder_new_000593,SmoothCylinder,308.9,65.7,-0.7782431485260214,0.6279630576493374
SmoothCylinder_new_000594,SmoothCylinder,255.8,57.4,-0.9694453498951389,-0.24530738587880244
SmoothCylinder_new_000595,SmoothCylinder,182.3,65.5,-0.040131792532559774,-0.999194395114446
SmoothCylinder_new_000596,SmoothCylinder,348.6,36.8,-0.19765734037912558,0.980271174621722
SmoothCylinder_new_000597,SmoothCylinder,346.6,61.9,-0.23174790349415722,0.9727758782093966
SmoothCylinder_new_000598,SmoothCylinder,94.3,73.2,0.9971851335251157,-0.07497872682632763
SmoothCylinder_new_000599,SmoothCylinder,246.4,47.2,-0.9163627295622395,-0.40034903255689525
SmoothCylinder_new_000600,SmoothCylinder,138.0,48.4,0.6691306063588583,-0.743144825477394
SmoothCylinder_new_000601,SmoothCylinder,19.3,33.5,0.3305143927132231,0.9438009515832294
SmoothCylinder_new_000602,SmoothCylinder,161.8,38.1,0.31233491851223244,-0.9499720515246526
SmoothCylinder_new_000603,SmoothCylinder,87.8,39.4,0.9992629164106211,0.038387809087520056
SmoothCylinder_new_000604,SmoothCylinder,64.9,53.6,0.9055687990111396,0.4241994227453901
SmoothCylinder_new_000605,SmoothCylinder,344.6,67.6,-0.2655561174868083,0.9640954042341102
SmoothCylinder_new_000606,SmoothCylinder,347.0,63.2,-0.22495105434386534,0.9743700647852351
SmoothCylinder_new_000607,SmoothCylinder,21.4,71.8,0.3648767843376196,0.9310558158625283
SmoothCylinder_new_000608,SmoothCylinder,53.6,31.4,0.804893797355914,0.5934188866037015
SmoothCylinder_new_000609,SmoothCylinder,77.1,67.8,0.9747611941912218,0.2232501160109514
SmoothCylinder_new_000610,SmoothCylinder,338.4,41.3,-0.3681245526846787,0.9297764858882511
SmoothCylinder_new_000611,SmoothCylinder,122.1,45.8,0.8471219213821373,-0.5313985795180827
SmoothCylinder_new_000612,SmoothCylinder,15.8,39.8,0.27228024704057435,0.9622179935292854
SmoothCylinder_new_000613,SmoothCylinder,295.2,61.7,-0.9048270524660196,0.4257792915650726
SmoothCylinder_new_000614,SmoothCylinder,18.2,43.3,0.31233491851223255,0.9499720515246525
SmoothCylinder_new_000615,SmoothCylinder,354.3,71.4,-0.09931974974363929,0.9950555699612262
SmoothCylinder_new_000616,SmoothCylinder,86.0,32.5,0.9975640502598242,0.06975647374412523
SmoothCylinder_new_000617,SmoothCylinder,355.3,63.5,-0.08193850863004051,0.9966373868180366
SmoothCylinder_new_000618,SmoothCylinder,149.1,69.0,0.5135412520581704,-0.8580649057236444
SmoothCylinder_new_000619,SmoothCylinder,228.7,58.4,-0.7512641335035111,-0.6600016679609368
SmoothCylinder_new_000620,SmoothCylinder,125.9,41.5,0.810041640445796,-0.5863723567357894
SmoothCylinder_new_000621,SmoothCylinder,65.5,34.9,0.9099612708765432,0.41469324265623914
SmoothCylinder_new_000622,SmoothCylinder,84.1,56.8,0.9947028171171742,0.10279253678724691
SmoothCylinder_new_000623,SmoothCylinder,58.8,66.7,0.8553642601605066,0.5180270093731303
SmoothCylinder_new_000624,SmoothCylinder,276.2,57.3,-0.9941509639723155,0.10799935570602215
SmoothCylinder_new_000625,SmoothCylinder,276.4,58.0,-0.9937679191605965,0.11146893220632456
SmoothCylinder_new_000626,SmoothCylinder,5.2,66.5,0.09063258019778016,0.9958843986159703
SmoothCylinder_new_000627,SmoothCylinder,180.4,55.0,-0.00698126029796144,-0.9999756307053947
SmoothCylinder_new_000628,SmoothCylinder,239.0,38.1,-0.8571673007021121,-0.5150380749100545
SmoothCylinder_new_000629,SmoothCylinder,119.9,49.0,0.8668967489356029,-0.4984877397538302
SmoothCylinder_new_000630,SmoothCylinder,239.4,65.2,-0.8607420270039438,-0.5090414157503711
SmoothCylinder_new_000631,SmoothCylinder,82.0,57.8,0.9902680687415704,0.13917310096006547
SmoothCylinder_new_000632,SmoothCylinder,186.7,49.2,-0.11667073709933287,-0.9931706495384861
SmoothCylinder_new_000633,SmoothCylinder,128.5,50.2,0.782608156852414,-0.6225146366376194
SmoothCylinder_new_000634,SmoothCylinder,100.6,68.9,0.9829353491495543,-0.18395135061272014
SmoothCylinder_new_000635,SmoothCylinder,182.2,61.0,-0.038387809087519646,-0.9992629164106213
SmoothCylinder_new_000636,SmoothCylinder,72.3,70.5,0.9526614812535862,0.30403306092549043
SmoothCylinder_new_000637,SmoothCylinder,38.8,31.6,0.6266038113644604,0.7793379649314742
SmoothCylinder_new_000638,SmoothCylinder,329.5,36.1,-0.5075383629607042,0.8616291604415257
SmoothCylinder_new_000639,SmoothCylinder,276.3,74.7,-0.9939609554551797,0.10973431109104535
SmoothCylinder_new_000640,SmoothCylinder,202.0,41.3,-0.374606593415912,-0.9271838545667874
SmoothCylinder_new_000641,SmoothCylinder,128.5,38.7,0.782608156852414,-0.6225146366376194
SmoothCylinder_new_000642,SmoothCylinder,129.4,70.6,0.7727335734973508,-0.6347305132022678
SmoothCylinder_new_000643,SmoothCylinder,203.9,53.8,-0.4051415867798627,-0.9142539552342637
SmoothCylinder_new_000644,SmoothCylinder,105.8,48.6,0.9622179935292854,-0.27228024704057424
SmoothCylinder_new_000645,SmoothCylinder,165.5,37.9,0.25038000405444133,-0.9681476403781077
SmoothCylinder_new_000646,SmoothCylinder,115.0,70.0,0.90630778703665,-0.42261826174069933
SmoothCylinder_new_000647,SmoothCylinder,208.1,49.1,-0.47101188121941,-0.8821268660176678
SmoothCylinder_new_000648,SmoothCylinder,337.9,64.5,-0.3762242631393658,0.9265286308718372
SmoothCylinder_new_000649,SmoothCylinder,297.9,41.4,-0.8837656300886936,0.4679298142605731
SmoothCylinder_new_000650,SmoothCylinder,199.3,45.2,-0.33051439271322325,-0.9438009515832293
SmoothCylinder_new_000651,SmoothCylinder,35.3,45.2,0.5778576243835053,0.8161375900801603
SmoothCylinder_new_000652,SmoothCylinder,104.9,48.1,0.9663760793213293,-0.25713279315469617
SmoothCylinder_new_000653,SmoothCylinder,232.6,56.7,-0.7944146205354179,-0.607375839723287
SmoothCylinder_new_000654,SmoothCylinder,55.7,51.9,0.8260982944957639,0.5635260489375714
SmoothCylinder_new_000655,SmoothCylinder,19.6,52.7,0.33545156975025503,0.9420574527872967
SmoothCylinder_new_000656,SmoothCylinder,87.6,39.6,0.9991228300988584,0.04187565372919975
SmoothCylinder_new_000657,SmoothCylinder,231.5,68.8,-0.7826081568524138,-0.6225146366376196
SmoothCylinder_new_000658,SmoothCylinder,293.6,72.1,-0.9163627295622396,0.4003490325568949
SmoothCylinder_new_000659,SmoothCylinder,22.7,32.1,0.38590604232431863,0.9225380894562464
SmoothCylinder_new_000660,SmoothCylinder,71.2,56.3,0.9466492601156964,0.32226569523051113
SmoothCylinder_new_000661,SmoothCylinder,279.6,62.2,-0.9859960370705049,0.1667687467161023
SmoothCylinder_new_000662,SmoothCylinder,305.5,38.5,-0.814115518356319,0.58070295571094
SmoothCylinder_new_000663,SmoothCylinder,223.3,32.4,-0.6858183529273761,-0.7277727576572105
SmoothCylinder_new_000664,SmoothCylinder,191.6,52.9,-0.20107792114596437,-0.9795752495993442
SmoothCylinder_new_000665,SmoothCylinder,87.6,52.3,0.9991228300988584,0.04187565372919975
SmoothCylinder_new_000666,SmoothCylinder,103.8,53.0,0.9711342799096361,-0.23853345757858072
SmoothCylinder_new_000667,SmoothCylinder,117.3,66.2,0.8886172326549487,-0.458649554484315
SmoothCylinder_new_000668,SmoothCylinder,96.0,43.9,0.9945218953682733,-0.10452846326765355
SmoothCylinder_new_000669,SmoothCylinder,264.4,58.2,-0.9952273999818312,-0.09758289975914979
SmoothCylinder_new_000670,SmoothCylinder,136.5,44.3,0.6883545756937539,-0.7253743710122876
SmoothCylinder_new_000671,SmoothCylinder,331.7,72.3,-0.4740882090471168,0.8804773535091617
SmoothCylinder_new_000672,SmoothCylinder,19.8,52.2,0.3387379202452914,0.9408807689542255
SmoothCylinder_new_000673,SmoothCylinder,346.3,63.6,-0.2368381460656183,0.9715491199976463
SmoothCylinder_new_000674,SmoothCylinder,109.0,72.9,0.9455185755993168,-0.32556815445715664
SmoothCylinder_new_000675,SmoothCylinder,178.6,48.9,0.024432178152653087,-0.9997014897811831
SmoothCylinder_new_000676,SmoothCylinder,150.6,48.1,0.490903753615141,-0.8712138111201894
SmoothCylinder_new_000677,SmoothCylinder,325.8,55.0,-0.5620833778521303,0.827080574274562
SmoothCylinder_new_000678,SmoothCylinder,322.8,55.3,-0.6045991148623747,0.7965299180241964
SmoothCylinder_new_000679,SmoothCylinder,200.7,64.2,-0.35347484377925675,-0.9354440308298675
SmoothCylinder_new_000680,SmoothCylinder,247.1,69.2,-0.9211854055657211,-0.3891239501402064
SmoothCylinder_new_000681,SmoothCylinder,317.2,58.8,-0.6794413042615165,0.7337298645028764
SmoothCylinder_new_000682,SmoothCylinder,175.6,53.9,0.07671902812681887,-0.9970527522269202
SmoothCylinder_new_000683,SmoothCylinder,108.7,73.4,0.9472102777460288,-0.3206129905856763
SmoothCylinder_new_000684,SmoothCylinder,269.4,57.5,-0.9999451693655121,-0.010471784116246214
SmoothCylinder_new_000685,SmoothCylinder,318.0,33.0,-0.6691306063588581,0.7431448254773942
SmoothCylinder_new_000686,SmoothCylinder,96.4,74.6,0.9937679191605964,-0.11146893220632556
SmoothCylinder_new_000687,SmoothCylinder,237.6,45.0,-0.8443279255020149,-0.5358267949789971
SmoothCylinder_new_000688,SmoothCylinder,167.3,38.0,0.2198462043528372,-0.9755345439458567
SmoothCylinder_new_000689,SmoothCylinder,104.3,66.1,0.9690157314068695,-0.24699901272274286
SmoothCylinder_new_000690,SmoothCylinder,241.5,58.3,-0.8788171126619653,-0.4771587602596087
SmoothCylinder_new_000691,SmoothCylinder,64.9,40.0,0.9055687990111396,0.4241994227453901
SmoothCylinder_new_000692,SmoothCylinder,67.1,32.1,0.9211854055657211,0.3891239501402063
SmoothCylinder_new_000693,SmoothCylinder,9.3,61.3,0.16160382110336113,0.9868557164068072
SmoothCylinder_new_000694,SmoothCylinder,226.1,62.3,-0.7205511116803304,-0.693401828275813
SmoothCylinder_new_000695,SmoothCylinder,321.3,68.6,-0.6252426563357051,0.7804304073383298
SmoothCylinder_new_000696,SmoothCylinder,64.2,58.1,0.9003187714021935,0.4352310993723275
SmoothCylinder_new_000697,SmoothCylinder,75.9,75.0,0.9698720152847469,0.24361501178602238
SmoothCylinder_new_000698,SmoothCylinder,299.3,70.8,-0.8720692724321206,0.4893824517488462
SmoothCylinder_new_000699,SmoothCylinder,275.7,44.6,-0.9950555699612263,0.09931974974363886
SmoothCylinder_new_000700,SmoothCylinder,169.4,42.4,0.1839513506127203,-0.9829353491495542
SmoothCylinder_new_000701,SmoothCylinder,169.7,67.1,0.17880221511634964,-0.9838850379335417
SmoothCylinder_new_000702,SmoothCylinder,48.3,69.8,0.7466381822853914,0.6652303546543609
SmoothCylinder_new_000703,SmoothCylinder,55.3,52.0,0.8221440410307373,0.5692795234308443
SmoothCylinder_new_000704,SmoothCylinder,77.5,53.9,0.9762960071199334,0.2164396139381029
SmoothCylinder_new_000705,SmoothCylinder,234.4,53.6,-0.8131007610470278,-0.5821229701572892
SmoothCylinder_new_000706,SmoothCylinder,35.2,43.7,0.5764323161697933,0.8171448983351285
SmoothCylinder_new_000707,SmoothCylinder,89.0,72.3,0.9998476951563913,0.0174524064372836
SmoothCylinder_new_000708,SmoothCylinder,281.3,51.3,-0.980614658546613,0.19594614424251766
SmoothCylinder_new_000709,SmoothCylinder,172.2,45.8,0.13571557243430446,-0.9907478404714436
SmoothCylinder_new_000710,SmoothCylinder,249.9,47.8,-0.9390942520947092,-0.34365969458561574
SmoothCylinder_new_000711,SmoothCylinder,304.9,30.7,-0.8201518758737726,0.5721458734455156
SmoothCylinder_new_000712,SmoothCylinder,158.3,62.5,0.369746757273829,-0.9291325715340563
SmoothCylinder_new_000713,SmoothCylinder,163.8,32.3,0.2789911060392291,-0.9602936856769431
SmoothCylinder_new_000714,SmoothCylinder,324.2,39.5,-0.5849576749872157,0.8110638189893264
SmoothCylinder_new_000715,SmoothCylinder,135.0,72.8,0.7071067811865476,-0.7071067811865475
SmoothCylinder_new_000716,SmoothCylinder,244.4,38.4,-0.9018325264051138,-0.4320857488019822
SmoothCylinder_new_000717,SmoothCylinder,214.1,55.5,-0.5606389945632415,-0.8280603346224946
SmoothCylinder_new_000718,SmoothCylinder,130.6,62.6,0.7592713073348809,-0.6507742172658508
SmoothCylinder_new_000719,SmoothCylinder,261.8,72.2,-0.9897762309077889,-0.1426289337055118
SmoothCylinder_new_000720,SmoothCylinder,226.5,48.2,-0.7253743710122876,-0.688354575693754
SmoothCylinder_new_000721,SmoothCylinder,253.2,33.4,-0.9573194975320671,-0.2890317969444722
SmoothCylinder_new_000722,SmoothCylinder,342.9,46.0,-0.2940403252323043,0.95579301479833
SmoothCylinder_new_000723,SmoothCylinder,42.6,45.8,0.6768759696826607,0.7360970871197343
SmoothCylinder_new_000724,SmoothCylinder,118.5,35.7,0.8788171126619654,-0.47715876025960846
SmoothCylinder_new_000725,SmoothCylinder,233.5,53.8,-0.8038568606172171,-0.5948227867513417
SmoothCylinder_new_000726,SmoothCylinder,318.0,73.7,-0.6691306063588581,0.7431448254773942
SmoothCylinder_new_000727,SmoothCylinder,33.5,55.3,0.5519369853120581,0.8338858220671682
SmoothCylinder_new_000728,SmoothCylinder,207.8,52.4,-0.46638664033989147,-0.8845809752150838
SmoothCylinder_new_000729,SmoothCylinder,323.9,50.8,-0.5891963573533422,0.8079898838980305
SmoothCylinder_new_000730,SmoothCylinder,41.6,37.4,0.6639262126522416,0.7477980904985319
SmoothCylinder_new_000731,SmoothCylinder,105.0,63.2,0.9659258262890683,-0.25881904510252085
SmoothCylinder_new_000732,SmoothCylinder,349.3,64.0,-0.18566661538557738,0.9826127965436152
SmoothCylinder_new_000733,SmoothCylinder,320.1,45.4,-0.6414496315691575,0.7671651518152999
SmoothCylinder_new_000734,SmoothCylinder,147.3,37.9,0.5402403204776548,-0.8415107819453063
SmoothCylinder_new_000735,SmoothCylinder,203.8,52.0,-0.4035452963523902,-0.9149596678498247
SmoothCylinder_new_000736,SmoothCylinder,111.2,44.4,0.9323238012155122,-0.3616245700820923
SmoothCylinder_new_000737,SmoothCylinder,90.4,35.7,0.9999756307053947,-0.0069812602979617226
SmoothCylinder_new_000738,SmoothCylinder,201.1,36.6,-0.35999680812005125,-0.932953534825489
SmoothCylinder_new_000739,SmoothCylinder,175.3,40.4,0.08193850863004083,-0.9966373868180366
SmoothCylinder_new_000740,SmoothCylinder,224.0,53.4,-0.6946583704589974,-0.7193398003386511
SmoothCylinder_new_000741,SmoothCylinder,46.7,42.2,0.7277727576572105,0.6858183529273763
SmoothCylinder_new_000742,SmoothCylinder,358.5,34.0,-0.026176948307873545,0.9996573249755573
SmoothCylinder_new_000743,SmoothCylinder,316.2,50.9,-0.6921431738704072,0.7217602280983617
SmoothCylinder_new_000744,SmoothCylinder,76.1,38.6,0.9707164815781908,0.2402280424772638
SmoothCylinder_new_000745,SmoothCylinder,211.6,63.0,-0.5239859059700789,-0.8517269341430478
SmoothCylinder_new_000746,SmoothCylinder,291.0,60.3,-0.9335804264972017,0.3583679495453004
SmoothCylinder_new_000747,SmoothCylinder,126.6,58.1,0.8028174751911147,-0.5962248749656156
SmoothCylinder_new_000748,SmoothCylinder,256.2,59.7,-0.971134279909636,-0.23853345757858116
SmoothCylinder_new_000749,SmoothCylinder,210.8,60.8,-0.5120428648705717,-0.8589598969306643
SmoothCylinder_new_000750,SmoothCylinder,344.0,30.5,-0.27563735581699894,0.9612616959383189
SmoothCylinder_new_000751,SmoothCylinder,166.5,56.5,0.23344536385590553,-0.9723699203976766
SmoothCylinder_new_000752,SmoothCylinder,0.8,33.9,0.013962180339145272,0.9999025240093042
SmoothCylinder_new_000753,SmoothCylinder,209.2,40.4,-0.4878596591387324,-0.8729220772698099
SmoothCylinder_new_000754,SmoothCylinder,61.0,65.5,0.8746197071393957,0.4848096202463371
SmoothCylinder_new_000755,SmoothCylinder,291.6,54.7,-0.9297764858882512,0.36812455268467825
SmoothCylinder_new_000756,SmoothCylinder,276.9,66.6,-0.9927573419294456,0.12013683883464653
SmoothCylinder_new_000757,SmoothCylinder,150.8,59.4,0.48785965913873264,-0.8729220772698097
SmoothCylinder_new_000758,SmoothCylinder,349.9,62.2,-0.17536672609198792,0.9845031799744365
SmoothCylinder_new_000759,SmoothCylinder,57.9,66.9,0.8471219213821372,0.5313985795180829
SmoothCylinder_new_000760,SmoothCylinder,156.8,68.5,0.39394190959095093,-0.9191353392552345
SmoothCylinder_new_000761,SmoothCylinder,108.2,46.9,0.9499720515246526,-0.3123349185122325
SmoothCylinder_new_000762,SmoothCylinder,216.7,65.5,-0.5976251469755207,-0.8017756442437542
SmoothCylinder_new_000763,SmoothCylinder,272.3,66.9,-0.999194395114446,0.04013179253255971
SmoothCylinder_new_000764,SmoothCylinder,198.1,69.9,-0.31067642963073155,-0.9505157316277838
SmoothCylinder_new_000765,SmoothCylinder,263.7,65.2,-0.9939609554551796,-0.10973431109104571
SmoothCylinder_new_000766,SmoothCylinder,353.9,64.5,-0.10626407133623393,0.9943379441332045
SmoothCylinder_new_000767,SmoothCylinder,296.4,44.9,-0.895711760239413,0.44463517918492707
SmoothCylinder_new_000768,SmoothCylinder,60.8,33.5,0.8729220772698096,0.48785965913873275
SmoothCylinder_new_000769,SmoothCylinder,188.4,59.9,-0.1460830285624117,-0.9892723329629883
SmoothCylinder_new_000770,SmoothCylinder,343.5,46.6,-0.2840153447039227,0.958819734868193
SmoothCylinder_new_000771,SmoothCylinder,156.2,71.6,0.40354529635239006,-0.9149596678498247
SmoothCylinder_new_000772,SmoothCylinder,33.4,71.5,0.5504807400849955,0.8348478632634067
SmoothCylinder_new_000773,SmoothCylinder,298.9,61.7,-0.8754645270000181,0.48328238325500195
SmoothCylinder_new_000774,SmoothCylinder,99.3,69.1,0.9868557164068074,-0.16160382110336097
SmoothCylinder_new_000775,SmoothCylinder,185.7,40.4,-0.09931974974363891,-0.9950555699612263
